WONUM,ASSETNUM,LINE,HNATOTALDT,HNACOMMODITY,FAILURECODE,PROBLEM_CODE,CAUSE_CODE,REMEDY_CODE,LEAD,SUPERVISOR,LABOR_COUNT,LABORHOURS,dt<=5,SHIFT,CREW,DATE,WEEKDAYNUM,ISWEEKEND
WONUM_1599,ASSET_009,LINE_001,30,SCRAP CHUTE,MECHANICAL,LOOSENESS,MISC,RESET,LEAD_032,SUP_007,1.0,0.5,0,3,0,2023-05-15,2,0
WONUM_1755,ASSET_009,LINE_001,45,"NUTS, BOLTS, PINS",MECHANICAL,DEFORMATION,MISC,REPLACE,LEAD_001,SUP_010,1.0,1.0,0,2,1,2023-05-15,2,0
WONUM_1922,ASSET_009,LINE_001,119,"NUTS, BOLTS, PINS",MATERIAL,BREAKAGE,OPERATIONREL,REPLACE,LEAD_027,SUP_003,3.0,5.333333333333334,0,2,1,2023-05-15,2,0
WONUM_1400,ASSET_008,LINE_002,10,ACCUMULATOR,HYDRAULIC,LEAKAGE,FAILRELMNGMT,INVESTIGATE,LEAD_020,SUP_003,2.0,1.0,0,3,0,2023-05-16,3,0
WONUM_630,ASSET_008,LINE_002,30,CHILLER,EXTERNALINFL,BLOCKPLUG,MISC,CLEAN,LEAD_020,SUP_003,3.0,2.25,0,3,0,2023-05-16,3,0
WONUM_1714,ASSET_006,LINE_002,12,SENSOR,INSTRUMENT,OUTOFADJ,MISC,ADJUST,LEAD_025,SUP_010,3.0,2.2,0,1,1,2023-05-16,3,0
WONUM_1896,ASSET_002,LINE_004,45,GUIDE PINS,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,LEAD_011,SUP_010,3.0,2.25,0,1,1,2023-05-16,3,0
WONUM_779,ASSET_006,LINE_002,15,SWITCH,INSTRUMENT,FAULTPWRVOLT,MISC,CLEAN,LEAD_013,SUP_010,2.0,0.5,0,1,1,2023-05-16,3,0
WONUM_1564,ASSET_006,LINE_002,30,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,LEAD_020,SUP_003,2.0,2.0,0,3,0,2023-05-17,4,0
WONUM_1339,ASSET_002,LINE_004,60,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,LEAD_044,SUP_003,2.0,2.5,0,3,0,2023-05-17,4,0
WONUM_1558,ASSET_007,LINE_002,0,SWITCH,MECHANICAL,LOOSENESS,MISC,REPAIR,LEAD_019,SUP_008,,,1,1,1,2023-05-17,4,0
WONUM_1060,ASSET_007,LINE_002,90,SWITCH,MECHANICAL,LOOSENESS,MISC,MODIFY,LEAD_019,SUP_008,2.0,4.0,0,1,1,2023-05-17,4,0
WONUM_1005,ASSET_008,LINE_002,200,SWITCH,MECHANICAL,STICKING,MISC,CLEAN,LEAD_019,SUP_008,2.0,3.5,0,1,1,2023-05-18,5,0
WONUM_1035,ASSET_008,LINE_002,15,SWITCH,MECHANICAL,VIBRATION,MISC,CLEAN,LEAD_043,SUP_007,2.0,1.0,0,3,0,2023-05-19,6,0
WONUM_1656,ASSET_008,LINE_002,6,SENSOR,INSTRUMENT,FAULTPWRVOLT,MISC,RESET,LEAD_025,SUP_010,2.0,1.4,0,1,1,2023-05-19,6,0
WONUM_1183,ASSET_009,LINE_001,15,CLAMP,MECHANICAL,STICKING,MISC,ADJUST,LEAD_032,SUP_007,3.0,1.5,0,1,1,2023-05-22,2,0
WONUM_176,ASSET_008,LINE_002,15,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,LEAD_043,SUP_007,2.0,3.0,0,2,1,2023-05-22,2,0
WONUM_859,ASSET_008,LINE_002,30,SWITCH,MATERIAL,WEAR,MISC,CLEAN,LEAD_019,SUP_008,3.0,3.0,0,3,0,2023-05-24,4,0
WONUM_1292,ASSET_004,LINE_003,50,PROBE,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,LEAD_011,SUP_010,3.0,3.0,0,3,0,2023-05-24,4,0
WONUM_422,ASSET_008,LINE_002,120,SENSOR,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,LEAD_018,SUP_010,1.0,2.5,0,1,1,2023-05-24,4,0
WONUM_460,ASSET_006,LINE_002,20,TUBING,HYDRAULIC,BREAKAGE,MISC,REPAIR,LEAD_018,SUP_010,1.0,0.75,0,1,1,2023-05-24,4,0
WONUM_1934,ASSET_008,LINE_002,10,ACCUMULATOR,MECHANICAL,LEAKAGE,MISC,RESET,LEAD_020,SUP_003,2.0,2.0,0,3,0,2023-05-25,5,0
WONUM_873,ASSET_009,LINE_001,60,SWITCH,ELECTRICAL,SHORTCIRCUIT,MISC,REPLACE,LEAD_034,SUP_003,4.0,4.0,0,3,0,2023-05-25,5,0
WONUM_1916,ASSET_002,LINE_004,165,RAIL,MECHANICAL,CLEARALIGNFAIL,MISC,REPAIR,LEAD_039,SUP_010,3.0,12.0,0,1,1,2023-05-25,5,0
WONUM_1601,ASSET_009,LINE_001,45,OTHER,INSTRUMENT,CONTROLFAIL,MISC,CLEAN,LEAD_001,SUP_010,2.0,2.5,0,1,1,2023-05-25,5,0
WONUM_1285,ASSET_008,LINE_002,60,ARM TOOLING,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,LEAD_018,SUP_010,2.0,3.0,0,2,1,2023-05-25,5,0
WONUM_1039,ASSET_004,LINE_003,20,PROGRAM,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,INVESTIGATE,LEAD_033,SUP_003,1.0,0.4166666666666667,0,2,0,2023-05-25,5,0
WONUM_1586,ASSET_009,LINE_001,65,"NUTS, BOLTS, PINS",MECHANICAL,STICKING,MISC,RESET,LEAD_034,SUP_003,4.0,6.0,0,3,0,2023-05-26,6,0
WONUM_638,ASSET_009,LINE_001,60,WEAR PLATE,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,LEAD_032,SUP_007,2.0,6.0,0,1,1,2023-05-26,6,0
WONUM_998,ASSET_004,LINE_003,90,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,ADJUST,LEAD_035,SUP_007,3.0,6.0,0,1,1,2023-05-26,6,0
WONUM_742,ASSET_002,LINE_004,60,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,REPAIR,LEAD_035,SUP_007,4.0,7.0,0,2,1,2023-05-26,6,0
WONUM_1235,ASSET_009,LINE_001,60,ACCUMULATOR,MECHANICAL,CLEARALIGNFAIL,MISC,INVESTIGATE,LEAD_031,SUP_008,2.0,6.0,0,3,0,2023-05-27,7,1
WONUM_062,ASSET_003,LINE_002,12,PUMP,EXTERNALINFL,BLOCKPLUG,OPERATIONREL,CLEAN,LEAD_025,SUP_010,2.0,2.0,0,3,0,2023-05-29,2,0
WONUM_1356,ASSET_008,LINE_002,12,PUMP,MATERIAL,EXCESSIVE,MISC,CLEAN,LEAD_025,SUP_010,2.0,2.0,0,3,0,2023-05-30,3,0
WONUM_1055,ASSET_009,LINE_001,30,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,LEAD_001,SUP_010,2.0,1.0,0,3,0,2023-05-30,3,0
WONUM_1759,ASSET_009,LINE_001,45,FEED TUBE,MECHANICAL,STICKING,MISC,ADJUST,LEAD_034,SUP_003,2.0,8.0,0,1,1,2023-05-30,3,0
WONUM_340,ASSET_003,LINE_002,30,ACCUMULATOR,ELECTRICAL,EARTHISOFAULT,FABINSTALLREL,ADJUST,LEAD_020,SUP_003,2.0,3.0,0,2,1,2023-05-30,3,0
WONUM_1150,ASSET_009,LINE_001,60,MATERIAL GUIDE,MECHANICAL,STICKING,OPERATIONREL,CLEAN,LEAD_013,SUP_010,2.0,2.0,0,2,0,2023-05-30,3,0
WONUM_544,ASSET_010,LINE_004,30,CONTROLLER,ELECTRICAL,FAULTPWRVOLT,MISC,INVESTIGATE,LEAD_011,SUP_010,3.0,3.0,0,3,0,2023-05-31,4,0
WONUM_950,ASSET_010,LINE_004,10,SWITCH,MECHANICAL,STICKING,MISC,RESET,LEAD_015,SUP_007,2.0,1.0,0,1,1,2023-05-31,4,0
WONUM_421,ASSET_001,LINE_002,20,ACCUMULATOR,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,LEAD_031,SUP_008,1.0,0.5,0,3,0,2023-06-01,5,0
WONUM_430,ASSET_002,LINE_004,15,RAIL,MECHANICAL,STICKING,MISC,REPAIR,LEAD_015,SUP_007,4.0,2.0,0,1,1,2023-06-01,5,0
WONUM_187,ASSET_009,LINE_001,20,CYLINDER,MECHANICAL,DEFORMATION,MISC,ADJUST,LEAD_036,SUP_008,3.0,2.25,0,3,0,2023-06-02,6,0
WONUM_082,ASSET_009,LINE_001,60,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,ADJUST,LEAD_036,SUP_008,2.0,2.0,0,3,0,2023-06-02,6,0
WONUM_725,ASSET_008,LINE_002,465,MOTOR,ELECTRICAL,SHORTCIRCUIT,OPERATIONREL,REPLACE,LEAD_002,SUP_008,9.0,27.0,0,3,0,2023-06-02,6,0
WONUM_943,ASSET_004,LINE_003,35,ARM TOOLING,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,ADJUST,LEAD_033,SUP_003,1.0,0.6666666666666666,0,1,1,2023-06-02,6,0
WONUM_1836,ASSET_002,LINE_004,40,SWITCH,INSTRUMENT,FAULTPWRVOLT,MISC,CLEAN,LEAD_039,SUP_010,3.0,3.0,0,3,0,2023-06-03,7,1
WONUM_131,ASSET_009,LINE_001,90,SWITCH,ELECTRICAL,SHORTCIRCUIT,OPERATIONREL,RESET,LEAD_002,SUP_008,1.0,0.5,0,2,1,2023-06-05,2,0
WONUM_409,ASSET_007,LINE_002,30,CHILLER,MECHANICAL,LEAKAGE,FABINSTALLREL,REPLACE,LEAD_043,SUP_007,2.0,2.5,0,3,0,2023-06-06,3,0
WONUM_1950,ASSET_003,LINE_002,20,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,LEAD_043,SUP_007,1.0,0.75,0,3,0,2023-06-06,3,0
WONUM_1120,ASSET_008,LINE_002,2310,SWITCH,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,REPLACE,LEAD_043,SUP_007,10.0,73.0,0,3,0,2023-06-06,3,0
WONUM_1982,ASSET_009,LINE_001,75,STOPPER,MECHANICAL,DEFORMATION,MISC,REPAIR,LEAD_032,SUP_007,3.0,4.5,0,3,0,2023-06-06,3,0
WONUM_898,ASSET_009,LINE_001,166,TRAVERSE CARRIAGE,MECHANICAL,STICKING,MISC,RESET,LEAD_034,SUP_003,2.0,1.0,0,1,1,2023-06-07,4,0
WONUM_1687,ASSET_008,LINE_002,1255,ARM TOOLING,MECHANICAL,STICKING,MISC,RESET,LEAD_014,SUP_007,5.0,21.0,0,3,0,2023-06-08,5,0
WONUM_664,ASSET_007,LINE_002,210,ACCUMULATOR,MATERIAL,FATIGUE,MISC,RESET,LEAD_020,SUP_003,2.0,8.0,0,1,1,2023-06-08,5,0
WONUM_844,ASSET_002,LINE_004,30,GUIDE PINS,MECHANICAL,STICKING,MISC,CLEAN,LEAD_011,SUP_010,2.0,1.5,0,3,0,2023-06-08,5,0
WONUM_106,ASSET_008,LINE_002,6,SENSOR,INSTRUMENT,FAULTPWRVOLT,OPERATIONREL,RESET,LEAD_025,SUP_010,3.0,4.8,0,3,0,2023-06-08,5,0
WONUM_254,ASSET_008,LINE_002,12,SENSOR,INSTRUMENT,FAULTPWRVOLT,OPERATIONREL,ADJUST,LEAD_025,SUP_010,2.0,1.8,0,3,0,2023-06-09,6,0
WONUM_1948,ASSET_008,LINE_002,30,SWITCH,HYDRAULIC,BREAKAGE,MISC,ADJUST,LEAD_019,SUP_008,4.0,6.0,0,1,1,2023-06-09,6,0
WONUM_190,ASSET_003,LINE_002,30,ACCUMULATOR,MECHANICAL,STICKING,MISC,RESET,LEAD_043,SUP_007,2.0,3.0,0,3,0,2023-06-12,2,0
WONUM_1653,ASSET_006,LINE_002,0,VALVE,MECHANICAL,LEAKAGE,OPERATIONREL,REPLACE,LEAD_043,SUP_007,3.0,6.5,1,3,0,2023-06-12,2,0
WONUM_1674,ASSET_006,LINE_002,400,CLAMP,HYDRAULIC,OVERHEATING,MISC,REPAIR,LEAD_025,SUP_010,2.0,10.0,0,1,1,2023-06-12,2,0
WONUM_1011,ASSET_008,LINE_002,12,SENSOR,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,CLEAN,LEAD_025,SUP_010,2.0,1.0,0,1,1,2023-06-12,2,0
WONUM_1043,ASSET_002,LINE_004,510,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,LEAD_039,SUP_010,4.0,6.416666666666667,0,2,1,2023-06-12,2,0
WONUM_1559,ASSET_008,LINE_002,12,SENSOR,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,CLEAN,LEAD_025,SUP_010,2.0,1.8,0,1,1,2023-06-13,3,0
WONUM_1090,ASSET_008,LINE_002,12,GAUGE,HYDRAULIC,LEAKAGE,OPERATIONREL,REPLACE,LEAD_025,SUP_010,2.0,1.8,0,1,1,2023-06-13,3,0
WONUM_1912,ASSET_002,LINE_004,180,SWITCH,ELECTRICAL,SHORTCIRCUIT,MISC,ADJUST,LEAD_044,SUP_003,2.0,6.0,0,3,0,2023-06-14,4,0
WONUM_296,ASSET_008,LINE_002,30,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,LEAD_019,SUP_008,2.0,1.5,0,2,1,2023-06-14,4,0
WONUM_1181,ASSET_001,LINE_002,15,SWITCH,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,CLEAN,LEAD_043,SUP_007,1.0,0.5,0,3,0,2023-06-15,5,0
WONUM_1951,ASSET_001,LINE_002,230,SWITCH,PNEUMATIC,LEAKAGE,MISC,REPLACE,LEAD_019,SUP_008,2.0,5.0,0,3,0,2023-06-15,5,0
WONUM_1474,ASSET_003,LINE_002,0,SWITCH,PNEUMATIC,LEAKAGE,MISC,REPLACE,LEAD_019,SUP_008,1.0,0.5,1,3,0,2023-06-15,5,0
WONUM_468,ASSET_002,LINE_004,220,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,LEAD_006,SUP_008,2.0,6.0,0,2,1,2023-06-15,5,0
WONUM_1534,ASSET_010,LINE_004,286,COVER,MECHANICAL,LOOSENESS,MISC,REPAIR,LEAD_007,SUP_008,2.0,5.0,0,2,1,2023-06-15,5,0
WONUM_295,ASSET_009,LINE_001,25,ACCUMULATOR,MECHANICAL,CLEARALIGNFAIL,DESIGNREL,REPLACE,LEAD_023,SUP_007,3.0,3.75,0,3,0,2023-06-16,6,0
WONUM_369,ASSET_009,LINE_001,90,BRACKET,MECHANICAL,LOOSENESS,MISC,REPAIR,LEAD_018,SUP_010,3.0,7.5,0,1,1,2023-06-16,6,0
WONUM_052,ASSET_009,LINE_001,50,BEARING,MECHANICAL,DEFORMATION,MISC,REPLACE,LEAD_018,SUP_010,3.0,6.0,0,1,1,2023-06-16,6,0
WONUM_1166,ASSET_009,LINE_001,30,OPERATOR DOOR,EXTERNALINFL,MISCEXTINFL,MISC,RESET,LEAD_034,SUP_003,1.0,1.0,0,3,0,2023-06-19,2,0
WONUM_1790,ASSET_002,LINE_004,20,MOTOR OVERLOADS,ELECTRICAL,EARTHISOFAULT,MISC,RESET,LEAD_044,SUP_003,2.0,1.0,0,3,0,2023-06-19,2,0
WONUM_1327,ASSET_006,LINE_002,30,SWITCH,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,CLEAN,LEAD_043,SUP_007,3.0,1.5,0,1,1,2023-06-19,2,0
WONUM_1530,ASSET_008,LINE_002,15,SENSOR,MECHANICAL,LOOSENESS,MISC,CLEAN,LEAD_043,SUP_007,3.0,4.0,0,2,1,2023-06-19,2,0
WONUM_486,ASSET_010,LINE_004,45,CHAIN,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,LEAD_007,SUP_008,2.0,1.5,0,2,0,2023-06-19,2,0
WONUM_1455,ASSET_008,LINE_002,30,SWITCH,EXTERNALINFL,CONTAMINT,OPERATIONREL,CLEAN,LEAD_019,SUP_008,3.0,2.25,0,3,0,2023-06-19,2,0
WONUM_1422,ASSET_003,LINE_002,15,SWITCH,EXTERNALINFL,CONTAMINT,OPERATIONREL,CLEAN,LEAD_019,SUP_008,2.0,1.0,0,3,0,2023-06-19,2,0
WONUM_1668,ASSET_008,LINE_002,60,ACCUMULATOR,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPLACE,LEAD_023,SUP_007,1.0,2.0,0,1,1,2023-06-20,3,0
WONUM_1832,ASSET_003,LINE_002,10,ACCUMULATOR,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPLACE,LEAD_023,SUP_007,1.0,1.0,0,2,1,2023-06-20,3,0
WONUM_243,ASSET_001,LINE_002,10,SWITCH,ELECTRICAL,EARTHISOFAULT,MISC,MODIFY,LEAD_019,SUP_008,2.0,1.5,0,3,0,2023-06-21,4,0
WONUM_607,ASSET_002,LINE_004,30,TOOL DETECT,MECHANICAL,DEFORMATION,MISC,REPLACE,LEAD_039,SUP_010,2.0,1.3333333333333333,0,1,1,2023-06-21,4,0
WONUM_509,ASSET_010,LINE_004,10,SWITCH,INSTRUMENT,FAULTPWRVOLT,MISC,CLEAN,LEAD_039,SUP_010,2.0,0.5,0,1,1,2023-06-22,5,0
WONUM_1804,ASSET_001,LINE_002,10,SWITCH,EXTERNALINFL,CONTAMINT,MISC,CLEAN,LEAD_020,SUP_003,2.0,1.5,0,3,0,2023-06-23,6,0
WONUM_1769,ASSET_010,LINE_004,10,SWITCH,MECHANICAL,STICKING,MISC,RESET,LEAD_007,SUP_008,2.0,0.6666666666666666,0,3,0,2023-06-24,7,1
WONUM_1007,ASSET_002,LINE_004,35,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,LEAD_007,SUP_008,1.0,0.75,0,2,0,2023-06-24,7,1
WONUM_629,ASSET_002,LINE_004,0,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,LEAD_007,SUP_008,1.0,0.5,1,3,0,2023-06-25,1,1
WONUM_750,ASSET_003,LINE_002,30,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,LEAD_019,SUP_008,3.0,2.0,0,3,0,2023-06-26,2,0
WONUM_1064,ASSET_003,LINE_002,60,SWITCH,EXTERNALINFL,MISALIGNMENT,MISC,CLEAN,LEAD_010,SUP_003,2.0,1.75,0,1,1,2023-06-26,2,0
WONUM_1812,ASSET_006,LINE_002,30,SWITCH,EXTERNALINFL,CONTAMINT,MISC,CLEAN,LEAD_010,SUP_003,1.0,1.0,0,2,1,2023-06-26,2,0
WONUM_669,ASSET_002,LINE_004,56,CABLE,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,LEAD_011,SUP_010,3.0,6.0,0,2,1,2023-06-26,2,0
WONUM_1531,ASSET_006,LINE_002,45,SWITCH,MECHANICAL,STICKING,MISC,CLEAN,LEAD_018,SUP_010,2.0,3.5,0,3,0,2023-06-26,2,0
WONUM_713,ASSET_006,LINE_002,30,SWITCH,INSTRUMENT,FAULTPWRVOLT,MISC,RESET,LEAD_020,SUP_003,2.0,2.0,0,1,1,2023-06-27,3,0
WONUM_552,ASSET_002,LINE_004,40,SWITCH,ELECTRICAL,SHORTCIRCUIT,MISC,CLEAN,LEAD_044,SUP_003,2.0,2.0,0,2,1,2023-06-27,3,0
WONUM_1021,ASSET_003,LINE_002,12,FILTER,EXTERNALINFL,MISCEXTINFL,OPERATIONREL,CLEAN,LEAD_025,SUP_010,2.0,2.0,0,3,0,2023-06-28,4,0
WONUM_754,ASSET_001,LINE_002,12,SENSOR,INSTRUMENT,COMMONCAFAIL,OPERATIONREL,CLEAN,LEAD_025,SUP_010,2.0,2.0,0,3,0,2023-06-28,4,0
WONUM_575,ASSET_010,LINE_004,13,CHAIN,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,LEAD_043,SUP_009,3.0,1.5,0,1,1,2023-06-28,4,0
WONUM_1053,ASSET_002,LINE_004,30,GRIPPER,MECHANICAL,CLEARALIGNFAIL,FAILRELMNGMT,REPLACE,LEAD_043,SUP_009,3.0,2.5,0,1,1,2023-06-28,4,0
WONUM_538,ASSET_006,LINE_002,24,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPLACE,LEAD_022,SUP_002,2.0,1.0,0,3,0,2023-06-29,5,0
WONUM_1099,ASSET_003,LINE_002,30,SWITCH,MECHANICAL,LOOSENESS,MISC,REPLACE,LEAD_022,SUP_002,1.0,0.1666666666666666,0,3,0,2023-06-29,5,0
WONUM_1593,ASSET_002,LINE_004,120,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,LEAD_011,SUP_010,3.0,7.5,0,3,0,2023-06-29,5,0
WONUM_717,ASSET_003,LINE_002,90,SWITCH,MECHANICAL,STICKING,MISC,REPLACE,LEAD_019,SUP_002,4.0,5.5,0,3,0,2023-06-29,5,0
WONUM_1726,ASSET_007,LINE_002,270,SWITCH,MECHANICAL,LEAKAGE,MISC,REPLACE,LEAD_024,SUP_007,3.0,4.5,0,1,1,2023-06-29,5,0
WONUM_1318,ASSET_004,LINE_003,60,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,RESET,LEAD_035,SUP_009,3.0,6.0,0,1,1,2023-06-29,5,0
WONUM_849,ASSET_009,LINE_001,25,ACCUMULATOR,MECHANICAL,CLEARALIGNFAIL,DESIGNREL,CLEAN,LEAD_023,SUP_009,2.0,2.0,0,1,1,2023-06-29,5,0
WONUM_730,ASSET_008,LINE_002,35,SWITCH,INSTRUMENT,OUTOFADJ,MISC,ADJUST,LEAD_043,SUP_009,2.0,2.0,0,1,1,2023-06-29,5,0
WONUM_070,ASSET_002,LINE_004,75,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,LEAD_011,SUP_010,3.0,4.5,0,3,0,2023-06-29,5,0
WONUM_236,ASSET_002,LINE_004,165,SWITCH,PNEUMATIC,OPEROUTOFSPEC,MISC,CLEAN,LEAD_006,SUP_008,3.0,6.0,0,3,0,2023-06-30,6,0
WONUM_065,ASSET_002,LINE_004,90,MACHINE LOADER,MECHANICAL,CLEARALIGNFAIL,MISC,REPAIR,LEAD_044,SUP_003,3.0,6.0,0,2,1,2023-06-30,6,0
WONUM_317,ASSET_002,LINE_004,60,VALVE,PNEUMATIC,CLOGWICONT,MISC,REPLACE,LEAD_044,SUP_003,3.0,3.5,0,2,1,2023-06-30,6,0
WONUM_1937,ASSET_003,LINE_002,6,SENSOR,PNEUMATIC,CLOGWICONT,OPERATIONREL,RESET,LEAD_025,SUP_010,2.0,1.6,0,1,1,2023-07-09,1,1
WONUM_968,ASSET_005,LINE_002,6,HOSE,HYDRAULIC,BREAKAGE,OPERATIONREL,REPLACE,LEAD_025,SUP_010,2.0,5.0,0,1,1,2023-07-09,1,1
WONUM_1751,ASSET_003,LINE_002,15,ACCUMULATOR,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPLACE,LEAD_023,SUP_009,3.0,3.0,0,3,0,2023-07-10,2,0
WONUM_1203,ASSET_009,LINE_001,20,OTHER,MECHANICAL,STICKING,MISC,REPAIR,LEAD_021,SUP_003,3.0,3.0,0,3,0,2023-07-10,2,0
WONUM_1082,ASSET_003,LINE_002,6,SENSOR,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,CLEAN,LEAD_025,SUP_010,2.0,2.0,0,1,1,2023-07-10,2,0
WONUM_1384,ASSET_003,LINE_002,6,SWITCH,EXTERNALINFL,MISCEXTINFL,OPERATIONREL,CLEAN,LEAD_025,SUP_010,2.0,2.0,0,1,1,2023-07-10,2,0
WONUM_1484,ASSET_008,LINE_002,6,SENSOR,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,CLEAN,LEAD_025,SUP_010,2.0,2.0,0,1,1,2023-07-10,2,0
WONUM_1750,ASSET_007,LINE_002,6,SENSOR,PNEUMATIC,CLOGWICONT,OPERATIONREL,CLEAN,LEAD_025,SUP_010,2.0,2.0,0,1,1,2023-07-10,2,0
WONUM_637,ASSET_010,LINE_004,130,CHUCK,MECHANICAL,DEFORMATION,MISC,REPLACE,LEAD_039,SUP_010,2.0,3.0,0,1,1,2023-07-10,2,0
WONUM_061,ASSET_003,LINE_002,120,BEARING,MECHANICAL,DEFORMATION,MISC,REPLACE,LEAD_010,SUP_003,3.0,6.0,0,2,0,2023-07-10,2,0
WONUM_179,ASSET_002,LINE_004,60,PROGRAM,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,LEAD_033,SUP_003,2.0,2.0,0,2,0,2023-07-10,2,0
WONUM_026,ASSET_002,LINE_004,90,VALVE,PNEUMATIC,CLOGWICONT,MISC,REPLACE,LEAD_033,SUP_003,2.0,3.166666666666667,0,2,0,2023-07-10,2,0
WONUM_1505,ASSET_008,LINE_002,20,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,CLEAN,LEAD_020,SUP_003,2.0,2.0,0,3,0,2023-07-11,3,0
WONUM_1571,ASSET_003,LINE_002,45,OTHER,INSTRUMENT,COMMONCAFAIL,MISC,ADJUST,LEAD_010,SUP_003,2.0,2.5,0,3,0,2023-07-11,3,0
WONUM_334,ASSET_010,LINE_004,45,MACHINE LOADER,EXTERNALINFL,MISCEXTINFL,MISC,RESET,LEAD_044,SUP_003,3.0,2.25,0,3,0,2023-07-11,3,0
WONUM_1698,ASSET_003,LINE_002,45,SWITCH,MECHANICAL,LOOSENESS,MISC,REPLACE,LEAD_018,SUP_010,2.0,2.0,0,1,1,2023-07-11,3,0
WONUM_1553,ASSET_003,LINE_002,24,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,REPLACE,LEAD_025,SUP_010,2.0,4.0,0,2,1,2023-07-11,3,0
WONUM_1003,ASSET_002,LINE_004,295,CABLE,ELECTRICAL,NOPWRVOLT,FABINSTALLREL,REPLACE,LEAD_001,SUP_010,3.0,8.5,0,2,1,2023-07-11,3,0
WONUM_1316,ASSET_002,LINE_004,150,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,LEAD_009,SUP_007,3.0,8.5,0,2,0,2023-07-11,3,0
WONUM_230,ASSET_002,LINE_004,60,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,LEAD_044,SUP_003,1.0,2.0,0,3,0,2023-07-12,4,0
WONUM_1533,ASSET_009,LINE_001,40,CAMERA,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,LEAD_031,SUP_002,1.0,1.0,0,1,1,2023-07-12,4,0
WONUM_055,ASSET_003,LINE_002,15,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,LEAD_019,SUP_002,2.0,1.0,0,1,1,2023-07-12,4,0
WONUM_1233,ASSET_007,LINE_002,30,SWITCH,PNEUMATIC,OPEROUTOFSPEC,MISC,CLEAN,LEAD_019,SUP_002,2.0,1.5,0,1,1,2023-07-12,4,0
WONUM_981,ASSET_009,LINE_001,90,HOOK,MECHANICAL,DEFORMATION,MISC,REPLACE,LEAD_031,SUP_002,2.0,3.0,0,2,1,2023-07-12,4,0
WONUM_853,ASSET_002,LINE_004,20,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,LEAD_015,SUP_009,2.0,1.0,0,2,0,2023-07-12,4,0
WONUM_496,ASSET_009,LINE_001,45,CAMERA,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,LEAD_031,SUP_002,2.0,3.25,0,1,1,2023-07-13,5,0
WONUM_676,ASSET_003,LINE_002,35,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,LEAD_019,SUP_002,3.0,3.0,0,1,1,2023-07-13,5,0
