"WONUM","ASSETNUM","LINE","HNATOTALDT","HNACOMMODITY","FAILURECODE","PROBLEM_CODE","CAUSE_CODE","REMEDY_CODE","LEAD","SUPERVISOR","LABOR_COUNT","LABORHOURS","dt<=5","SHIFT","CREW","Date","WEEKDAYNUM","ISWEEKEND"
M40324369,A119258,"3EMC",50,PROBE,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,HA23032,HA20804,3,3.0,0,3,0,2023-05-24,4,0
M40326473,A119971,"3EMB",120,SENSOR,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,VF033640,HA20804,1,2.5,0,1,1,2023-05-24,4,0
M40326499,A119992,"3EMB",20,TUBING,HYDRAULIC,BREAKAGE,MISC,REPAIR,VF033640,HA20804,1,0.75,0,1,1,2023-05-24,4,0
M40330051,A119971,"3EMB",10,ACCUMULATOR,MECHANICAL,LEAKAGE,MISC,RESET,VF043268,HA19466,2,2.0,0,3,0,2023-05-25,5,0
M40330748,A119898,"3EME",60,SWITCH,ELECTRICAL,SHORTCIRCUIT,MISC,REPLACE,VF040631,HA19466,4,4.0,0,3,0,2023-05-25,5,0
M40336159,A119779,"3EMO",165,RAIL,MECHANICAL,CLEARALIGNFAIL,MISC,REPAIR,VF040657,HA20804,3,12.0,0,1,1,2023-05-25,5,0
M40336252,A119898,"3EME",45,OTHER,INSTRUMENT,CONTROLFAIL,MISC,CLEAN,VF039446,HA20804,2,2.5,0,1,1,2023-05-25,5,0
M40336844,A119971,"3EMB",60,ARM TOOLING,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,VF033640,HA20804,2,3.0,0,2,1,2023-05-25,5,0
M40337513,A119258,"3EMC",20,PROGRAM,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,INVESTIGATE,VF033641,HA19466,1,0.4166666666666667,0,2,0,2023-05-25,5,0
M40342015,A119898,"3EME",65,"NUTS, BOLTS, PINS",MECHANICAL,STICKING,MISC,RESET,VF040631,HA19466,4,6.0,0,3,0,2023-05-26,6,0
M40349000,A119898,"3EME",60,WEAR PLATE,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,VF033527,VF045328,2,6.0,0,1,1,2023-05-26,6,0
M40349002,A119258,"3EMC",90,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,ADJUST,VF046729,VF045328,3,6.0,0,1,1,2023-05-26,6,0
M40349066,A119779,"3EMO",60,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,REPAIR,VF046729,VF045328,4,7.0,0,2,1,2023-05-26,6,0
M40352313,A119898,"3EME",60,ACCUMULATOR,MECHANICAL,CLEARALIGNFAIL,MISC,INVESTIGATE,HA25654,VF032781,2,6.0,0,3,0,2023-05-27,7,1
M40474514,A119970,"3EMB",12,PUMP,EXTERNALINFL,BLOCKPLUG,OPERATIONREL,CLEAN,VF056605,HA20804,2,2.0,0,3,0,2023-05-29,2,0
M40503447,A119971,"3EMB",12,PUMP,MATERIAL,EXCESSIVE,MISC,CLEAN,VF056605,HA20804,2,2.0,0,3,0,2023-05-30,3,0
M40506722,A119898,"3EME",30,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,VF039446,HA20804,2,1.0,0,3,0,2023-05-30,3,0
M40519193,A119898,"3EME",45,FEED TUBE,MECHANICAL,STICKING,MISC,ADJUST,VF040631,HA19466,2,8.0,0,1,1,2023-05-30,3,0
M40519296,A119970,"3EMB",30,ACCUMULATOR,ELECTRICAL,EARTHISOFAULT,FABINSTALLREL,ADJUST,VF043268,HA19466,2,3.0,0,2,1,2023-05-30,3,0
M40519975,A119898,"3EME",60,MATERIAL GUIDE,MECHANICAL,STICKING,OPERATIONREL,CLEAN,HA23218,HA20804,2,2.0,0,2,0,2023-05-30,3,0
M40564300,A119760,"3EMO",30,CONTROLLER,ELECTRICAL,FAULTPWRVOLT,MISC,INVESTIGATE,HA23032,HA20804,3,3.0,0,3,0,2023-05-31,4,0
M40676230,A119760,"3EMO",10,SWITCH,MECHANICAL,STICKING,MISC,RESET,VF046345,VF045328,2,1.0,0,1,1,2023-05-31,4,0
M40693252,A119981,"3EMB",20,ACCUMULATOR,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,HA25654,VF032781,1,0.5,0,3,0,2023-06-01,5,0
M40697767,A119779,"3EMO",15,RAIL,MECHANICAL,STICKING,MISC,REPAIR,VF046345,VF045328,4,2.0,0,1,1,2023-06-01,5,0
M40706941,A119898,"3EME",20,CYLINDER,MECHANICAL,DEFORMATION,MISC,ADJUST,VF048682,VF032781,3,2.25,0,3,0,2023-06-02,6,0
M40707159,A119898,"3EME",60,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,ADJUST,VF048682,VF032781,2,2.0,0,3,0,2023-06-02,6,0
M40707285,A119971,"3EMB",465,MOTOR,ELECTRICAL,SHORTCIRCUIT,OPERATIONREL,REPLACE,VF031827,VF032781,9,27.0,0,3,0,2023-06-02,6,0
M40718297,A119258,"3EMC",35,ARM TOOLING,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,ADJUST,VF033641,HA19466,1,0.6666666666666666,0,1,1,2023-06-02,6,0
M40723965,A119779,"3EMO",40,SWITCH,INSTRUMENT,FAULTPWRVOLT,MISC,CLEAN,VF040657,HA20804,3,3.0,0,3,0,2023-06-03,7,1
M40744581,A119898,"3EME",90,SWITCH,ELECTRICAL,SHORTCIRCUIT,OPERATIONREL,RESET,VF031827,VF032781,1,0.5,0,2,1,2023-06-05,2,0
M40749697,A119347,"3EMB",30,CHILLER,MECHANICAL,LEAKAGE,FABINSTALLREL,REPLACE,VF056054,VF045328,2,2.5,0,3,0,2023-06-06,3,0
M40749749,A119970,"3EMB",20,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,VF056054,VF045328,1,0.75,0,3,0,2023-06-06,3,0
M40749807,A119971,"3EMB",2310,SWITCH,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,REPLACE,VF056054,VF045328,10,73.0,0,3,0,2023-06-06,3,0
M40749879,A119898,"3EME",75,STOPPER,MECHANICAL,DEFORMATION,MISC,REPAIR,VF033527,VF045328,3,4.5,0,3,0,2023-06-06,3,0
M40763020,A119898,"3EME",166,TRAVERSE CARRIAGE,MECHANICAL,STICKING,MISC,RESET,VF040631,HA19466,2,1.0,0,1,1,2023-06-07,4,0
M40768840,A119971,"3EMB",1255,ARM TOOLING,MECHANICAL,STICKING,MISC,RESET,HA20804,VF045328,5,21.0,0,3,0,2023-06-08,5,0
M40771856,A119347,"3EMB",210,ACCUMULATOR,MATERIAL,FATIGUE,MISC,RESET,VF043268,HA19466,2,8.0,0,1,1,2023-06-08,5,0
M40774076,A119779,"3EMO",30,GUIDE PINS,MECHANICAL,STICKING,MISC,CLEAN,HA23032,HA20804,2,1.5,0,3,0,2023-06-08,5,0
M40774096,A119971,"3EMB",6,SENSOR,INSTRUMENT,FAULTPWRVOLT,OPERATIONREL,RESET,VF056605,HA20804,3,4.8,0,3,0,2023-06-08,5,0
M40778835,A119971,"3EMB",12,SENSOR,INSTRUMENT,FAULTPWRVOLT,OPERATIONREL,ADJUST,VF056605,HA20804,2,1.8,0,3,0,2023-06-09,6,0
M40780653,A119971,"3EMB",30,SWITCH,HYDRAULIC,BREAKAGE,MISC,ADJUST,VF025596,VF032781,4,6.0,0,1,1,2023-06-09,6,0
M40805547,A119970,"3EMB",30,ACCUMULATOR,MECHANICAL,STICKING,MISC,RESET,VF056054,VF045328,2,3.0,0,3,0,2023-06-12,2,0
M40805634,A119992,"3EMB",0,VALVE,MECHANICAL,LEAKAGE,OPERATIONREL,REPLACE,VF056054,VF045328,3,6.5,1,3,0,2023-06-12,2,0
M40809071,A119992,"3EMB",400,CLAMP,HYDRAULIC,OVERHEATING,MISC,REPAIR,VF056605,HA20804,2,10.0,0,1,1,2023-06-12,2,0
M40809682,A119971,"3EMB",12,SENSOR,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,CLEAN,VF056605,HA20804,2,1.0,0,1,1,2023-06-12,2,0
M40810237,A119779,"3EMO",510,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,VF040657,HA20804,4,6.416666666666667,0,2,1,2023-06-12,2,0
M40832570,A119971,"3EMB",12,SENSOR,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,CLEAN,VF056605,HA20804,2,1.8,0,1,1,2023-06-13,3,0
M40832576,A119971,"3EMB",12,GAUGE,HYDRAULIC,LEAKAGE,OPERATIONREL,REPLACE,VF056605,HA20804,2,1.8,0,1,1,2023-06-13,3,0
M40838531,A119779,"3EMO",180,SWITCH,ELECTRICAL,SHORTCIRCUIT,MISC,ADJUST,VF037510,HA19466,2,6.0,0,3,0,2023-06-14,4,0
M40841163,A119971,"3EMB",30,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,VF025596,VF032781,2,1.5,0,2,1,2023-06-14,4,0
M40847896,A119981,"3EMB",15,SWITCH,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,CLEAN,VF056054,VF045328,1,0.5,0,3,0,2023-06-15,5,0
M40848055,A119981,"3EMB",230,SWITCH,PNEUMATIC,LEAKAGE,MISC,REPLACE,VF025596,VF032781,2,5.0,0,3,0,2023-06-15,5,0
M40848214,A119970,"3EMB",0,SWITCH,PNEUMATIC,LEAKAGE,MISC,REPLACE,VF025596,VF032781,1,0.5,1,3,0,2023-06-15,5,0
M40850055,A119779,"3EMO",220,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF059547,VF032781,2,6.0,0,2,1,2023-06-15,5,0
M40850061,A119760,"3EMO",286,COVER,MECHANICAL,LOOSENESS,MISC,REPAIR,HA20699,VF032781,2,5.0,0,2,1,2023-06-15,5,0
M40856955,A119898,"3EME",25,ACCUMULATOR,MECHANICAL,CLEARALIGNFAIL,DESIGNREL,REPLACE,VF032427,VF045328,3,3.75,0,3,0,2023-06-16,6,0
M40859569,A119898,"3EME",90,BRACKET,MECHANICAL,LOOSENESS,MISC,REPAIR,VF033640,HA20804,3,7.5,0,1,1,2023-06-16,6,0
M40859585,A119898,"3EME",50,BEARING,MECHANICAL,DEFORMATION,MISC,REPLACE,VF033640,HA20804,3,6.0,0,1,1,2023-06-16,6,0
M40883312,A119898,"3EME",30,OPERATOR DOOR,EXTERNALINFL,MISCEXTINFL,MISC,RESET,VF040631,HA19466,1,1.0,0,3,0,2023-06-19,2,0
M40884042,A119779,"3EMO",20,MOTOR OVERLOADS,ELECTRICAL,EARTHISOFAULT,MISC,RESET,VF037510,HA19466,2,1.0,0,3,0,2023-06-19,2,0
M40886721,A119992,"3EMB",30,SWITCH,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,CLEAN,VF056054,VF045328,3,1.5,0,1,1,2023-06-19,2,0
M40887063,A119971,"3EMB",15,SENSOR,MECHANICAL,LOOSENESS,MISC,CLEAN,VF056054,VF045328,3,4.0,0,2,1,2023-06-19,2,0
M40887962,A119760,"3EMO",45,CHAIN,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,HA20699,VF032781,2,1.5,0,2,0,2023-06-19,2,0
M40888397,A119971,"3EMB",30,SWITCH,EXTERNALINFL,CONTAMINT,OPERATIONREL,CLEAN,VF025596,VF032781,3,2.25,0,3,0,2023-06-19,2,0
M40888408,A119970,"3EMB",15,SWITCH,EXTERNALINFL,CONTAMINT,OPERATIONREL,CLEAN,VF025596,VF032781,2,1.0,0,3,0,2023-06-19,2,0
M40895577,A119971,"3EMB",60,ACCUMULATOR,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPLACE,VF032427,VF045328,1,2.0,0,1,1,2023-06-20,3,0
M40895598,A119970,"3EMB",10,ACCUMULATOR,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPLACE,VF032427,VF045328,1,1.0,0,2,1,2023-06-20,3,0
M40899868,A119981,"3EMB",10,SWITCH,ELECTRICAL,EARTHISOFAULT,MISC,MODIFY,VF025596,VF032781,2,1.5,0,3,0,2023-06-21,4,0
M40901436,A119779,"3EMO",30,TOOL DETECT,MECHANICAL,DEFORMATION,MISC,REPLACE,VF040657,HA20804,2,1.3333333333333333,0,1,1,2023-06-21,4,0
M40923254,A119760,"3EMO",10,SWITCH,INSTRUMENT,FAULTPWRVOLT,MISC,CLEAN,VF040657,HA20804,2,0.5,0,1,1,2023-06-22,5,0
M40945407,A119981,"3EMB",10,SWITCH,EXTERNALINFL,CONTAMINT,MISC,CLEAN,VF043268,HA19466,2,1.5,0,3,0,2023-06-23,6,0
M40957710,A119760,"3EMO",10,SWITCH,MECHANICAL,STICKING,MISC,RESET,HA20699,VF032781,2,0.6666666666666666,0,3,0,2023-06-24,7,1
M40958473,A119779,"3EMO",35,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,HA20699,VF032781,1,0.75,0,2,0,2023-06-24,7,1
M40971470,A119779,"3EMO",0,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,HA20699,VF032781,1,0.5,1,3,0,2023-06-25,1,1
M40977997,A119970,"3EMB",30,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF025596,VF032781,3,2.0,0,3,0,2023-06-26,2,0
M40981027,A119970,"3EMB",60,SWITCH,EXTERNALINFL,MISALIGNMENT,MISC,CLEAN,HA18137,HA19466,2,1.75,0,1,1,2023-06-26,2,0
M40981647,A119992,"3EMB",30,SWITCH,EXTERNALINFL,CONTAMINT,MISC,CLEAN,HA18137,HA19466,1,1.0,0,2,1,2023-06-26,2,0
M40981874,A119779,"3EMO",56,CABLE,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,HA23032,HA20804,3,6.0,0,2,1,2023-06-26,2,0
M40985102,A119992,"3EMB",45,SWITCH,MECHANICAL,STICKING,MISC,CLEAN,VF033640,HA20804,2,3.5,0,3,0,2023-06-26,2,0
M41048600,A119992,"3EMB",30,SWITCH,INSTRUMENT,FAULTPWRVOLT,MISC,RESET,VF043268,HA19466,2,2.0,0,1,1,2023-06-27,3,0
M41048777,A119779,"3EMO",40,SWITCH,ELECTRICAL,SHORTCIRCUIT,MISC,CLEAN,VF037510,HA19466,2,2.0,0,2,1,2023-06-27,3,0
M41091144,A119970,"3EMB",12,FILTER,EXTERNALINFL,MISCEXTINFL,OPERATIONREL,CLEAN,VF056605,HA20804,2,2.0,0,3,0,2023-06-28,4,0
M41091153,A119981,"3EMB",12,SENSOR,INSTRUMENT,COMMONCAFAIL,OPERATIONREL,CLEAN,VF056605,HA20804,2,2.0,0,3,0,2023-06-28,4,0
M41094093,A119760,"3EMO",13,CHAIN,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,VF056054,VF032770,3,1.5,0,1,1,2023-06-28,4,0
M41094106,A119779,"3EMO",30,GRIPPER,MECHANICAL,CLEARALIGNFAIL,FAILRELMNGMT,REPLACE,VF056054,VF032770,3,2.5,0,1,1,2023-06-28,4,0
M41111730,A119992,"3EMB",24,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPLACE,VF044368,VF031827,2,1.0,0,3,0,2023-06-29,5,0
M41130358,A119970,"3EMB",30,SWITCH,MECHANICAL,LOOSENESS,MISC,REPLACE,VF044368,VF031827,1,0.16666666666666666,0,3,0,2023-06-29,5,0
M41130474,A119779,"3EMO",120,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,HA23032,HA20804,3,7.5,0,3,0,2023-06-29,5,0
M41130560,A119970,"3EMB",90,SWITCH,MECHANICAL,STICKING,MISC,REPLACE,VF025596,VF031827,4,5.5,0,3,0,2023-06-29,5,0
M41131658,A119347,"3EMB",270,SWITCH,MECHANICAL,LEAKAGE,MISC,REPLACE,VF032770,VF045328,3,4.5,0,1,1,2023-06-29,5,0
M41132174,A119258,"3EMC",60,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,RESET,VF046729,VF032770,3,6.0,0,1,1,2023-06-29,5,0
M41133020,A119898,"3EME",25,ACCUMULATOR,MECHANICAL,CLEARALIGNFAIL,DESIGNREL,CLEAN,VF032427,VF032770,2,2.0,0,1,1,2023-06-29,5,0
M41133035,A119971,"3EMB",35,SWITCH,INSTRUMENT,OUTOFADJ,MISC,ADJUST,VF056054,VF032770,2,2.0,0,1,1,2023-06-29,5,0
M41134302,A119779,"3EMO",75,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,HA23032,HA20804,3,4.5,0,3,0,2023-06-29,5,0
M41196112,A119779,"3EMO",165,SWITCH,PNEUMATIC,OPEROUTOFSPEC,MISC,CLEAN,VF059547,VF032781,3,6.0,0,3,0,2023-06-30,6,0
M41227852,A119779,"3EMO",90,MACHINE LOADER,MECHANICAL,CLEARALIGNFAIL,MISC,REPAIR,VF037510,HA19466,3,6.0,0,2,1,2023-06-30,6,0
M41227858,A119779,"3EMO",60,VALVE,PNEUMATIC,CLOGWICONT,MISC,REPLACE,VF037510,HA19466,3,3.5,0,2,1,2023-06-30,6,0
M41313754,A119970,"3EMB",6,SENSOR,PNEUMATIC,CLOGWICONT,OPERATIONREL,RESET,VF056605,HA20804,2,1.6,0,1,1,2023-07-09,1,1
M41313761,A119859,"3EMB",6,HOSE,HYDRAULIC,BREAKAGE,OPERATIONREL,REPLACE,VF056605,HA20804,2,5.0,0,1,1,2023-07-09,1,1
M41321428,A119970,"3EMB",15,ACCUMULATOR,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPLACE,VF032427,VF032770,3,3.0,0,3,0,2023-07-10,2,0
M41321901,A119898,"3EME",20,OTHER,MECHANICAL,STICKING,MISC,REPAIR,VF042616,HA19466,3,3.0,0,3,0,2023-07-10,2,0
M41323241,A119970,"3EMB",6,SENSOR,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,CLEAN,VF056605,HA20804,2,2.0,0,1,1,2023-07-10,2,0
M41323276,A119970,"3EMB",6,SWITCH,EXTERNALINFL,MISCEXTINFL,OPERATIONREL,CLEAN,VF056605,HA20804,2,2.0,0,1,1,2023-07-10,2,0
M41323779,A119971,"3EMB",6,SENSOR,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,CLEAN,VF056605,HA20804,2,2.0,0,1,1,2023-07-10,2,0
M41323803,A119347,"3EMB",6,SENSOR,PNEUMATIC,CLOGWICONT,OPERATIONREL,CLEAN,VF056605,HA20804,2,2.0,0,1,1,2023-07-10,2,0
M41324747,A119760,"3EMO",130,CHUCK,MECHANICAL,DEFORMATION,MISC,REPLACE,VF040657,HA20804,2,3.0,0,1,1,2023-07-10,2,0
M41325841,A119970,"3EMB",120,BEARING,MECHANICAL,DEFORMATION,MISC,REPLACE,HA18137,HA19466,3,6.0,0,2,0,2023-07-10,2,0
M41325855,A119779,"3EMO",60,PROGRAM,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,VF033641,HA19466,2,2.0,0,2,0,2023-07-10,2,0
M41325873,A119779,"3EMO",90,VALVE,PNEUMATIC,CLOGWICONT,MISC,REPLACE,VF033641,HA19466,2,3.166666666666667,0,2,0,2023-07-10,2,0
M41330049,A119971,"3EMB",20,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,CLEAN,VF043268,HA19466,2,2.0,0,3,0,2023-07-11,3,0
M41330066,A119970,"3EMB",45,OTHER,INSTRUMENT,COMMONCAFAIL,MISC,ADJUST,HA18137,HA19466,2,2.5,0,3,0,2023-07-11,3,0
M41330100,A119760,"3EMO",45,MACHINE LOADER,EXTERNALINFL,MISCEXTINFL,MISC,RESET,VF037510,HA19466,3,2.25,0,3,0,2023-07-11,3,0
M41333228,A119970,"3EMB",45,SWITCH,MECHANICAL,LOOSENESS,MISC,REPLACE,VF033640,HA20804,2,2.0,0,1,1,2023-07-11,3,0
M41333617,A119970,"3EMB",24,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,REPLACE,VF056605,HA20804,2,4.0,0,2,1,2023-07-11,3,0
M41333622,A119779,"3EMO",295,CABLE,ELECTRICAL,NOPWRVOLT,FABINSTALLREL,REPLACE,VF039446,HA20804,3,8.5,0,2,1,2023-07-11,3,0
M41334641,A119779,"3EMO",150,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,HA19466,VF045328,3,8.5,0,2,0,2023-07-11,3,0
M41338612,A119779,"3EMO",60,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,VF037510,HA19466,1,2.0,0,3,0,2023-07-12,4,0
M41339335,A119898,"3EME",40,CAMERA,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,HA25654,VF031827,1,1.0,0,1,1,2023-07-12,4,0
M41340779,A119970,"3EMB",15,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF025596,VF031827,2,1.0,0,1,1,2023-07-12,4,0
M41340962,A119347,"3EMB",30,SWITCH,PNEUMATIC,OPEROUTOFSPEC,MISC,CLEAN,VF025596,VF031827,2,1.5,0,1,1,2023-07-12,4,0
M41341079,A119898,"3EME",90,HOOK,MECHANICAL,DEFORMATION,MISC,REPLACE,HA25654,VF031827,2,3.0,0,2,1,2023-07-12,4,0
M41341968,A119779,"3EMO",20,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,VF046345,VF032770,2,1.0,0,2,0,2023-07-12,4,0
M41348463,A119898,"3EME",45,CAMERA,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,HA25654,VF031827,2,3.25,0,1,1,2023-07-13,5,0
M41349643,A119970,"3EMB",35,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF025596,VF031827,3,3.0,0,1,1,2023-07-13,5,0
M41349682,A119992,"3EMB",35,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,VF025596,VF031827,2,2.0,0,2,1,2023-07-13,5,0
M41397840,A119898,"3EME",50,"NUTS, BOLTS, PINS",MECHANICAL,CLEARALIGNFAIL,MISC,REPAIR,VF042616,HA19466,2,4.0,0,3,0,2023-07-17,2,0
M41397973,A119779,"3EMO",30,MACHINE LOADER,MATERIAL,EXCESSIVE,MISC,RESET,VF037510,HA19466,2,1.0,0,3,0,2023-07-17,2,0
M41398084,A119970,"3EMB",30,SWITCH,ELECTRICAL,EARTHISOFAULT,MISC,REPLACE,VF043268,HA19466,1,0.5,0,3,0,2023-07-17,2,0
M41398979,A119970,"3EMB",480,ACCUMULATOR,MECHANICAL,CLEARALIGNFAIL,DESIGNREL,ADJUST,VF032427,VF032770,4,14.5,0,1,1,2023-07-17,2,0
M41405159,A119760,"3EMO",30,SWITCH,EXTERNALINFL,CONTAMINT,DESIGNREL,CLEAN,VF040535,HA19466,2,1.3333333333333333,0,3,0,2023-07-18,3,0
M41406985,A119992,"3EMB",15,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,VF025596,VF031827,2,1.5,0,3,0,2023-07-18,3,0
M41407043,A119898,"3EME",30,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,HA25654,VF031827,2,1.5,0,3,0,2023-07-18,3,0
M41410066,A119992,"3EMB",85,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF025596,VF031827,2,2.0,0,2,1,2023-07-18,3,0
M41415227,A119760,"3EMO",5,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,VF059547,VF032781,2,0.6666666666666666,1,3,0,2023-07-19,4,0
M41415309,A119779,"3EMO",104,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,INVESTIGATE,VF059547,VF032781,3,4.5,0,3,0,2023-07-19,4,0
M41415421,A119779,"3EMO",36,SWITCH,PNEUMATIC,CLOGWICONT,MISC,CLEAN,HA23218,HA20804,2,2.9166666666666665,0,3,0,2023-07-19,4,0
M41415459,A119898,"3EME",10,OTHER,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,VF039446,HA20804,1,0.3333333333333333,0,3,0,2023-07-19,4,0
M41417874,A119992,"3EMB",6,SENSOR,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,RESET,VF056605,HA20804,2,1.8,0,1,1,2023-07-19,4,0
M41418258,A119970,"3EMB",5,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPLACE,VF043268,HA19466,1,0.5,1,2,1,2023-07-19,4,0
M41418264,A119347,"3EMB",20,SWITCH,MATERIAL,CORROSION,DESIGNREL,REPAIR,VF043268,HA19466,1,0.5,0,2,1,2023-07-19,4,0
M41423531,A119760,"3EMO",20,MACHINE LOADER,MATERIAL,EXCESSIVE,MISC,RESET,VF037510,HA19466,2,1.0,0,3,0,2023-07-20,5,0
M41424872,A119347,"3EMB",12,SENSOR,PNEUMATIC,CLOGWICONT,OPERATIONREL,CLEAN,VF056605,HA20804,1,0.5,0,3,0,2023-07-20,5,0
M41425256,A119970,"3EMB",18,SENSOR,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF056605,HA20804,2,1.6,0,1,1,2023-07-20,5,0
M41425800,A119992,"3EMB",155,PROGRAM,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,VF033640,HA20804,2,5.666666666666667,0,1,1,2023-07-20,5,0
M41426276,A119898,"3EME",20,SWITCH,MECHANICAL,STICKING,MISC,CLEAN,VF046345,VF032770,1,0.5,0,1,1,2023-07-20,5,0
M41426598,A119258,"3EMC",15,VARI-LIMIT,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,HA23032,HA20804,3,1.5,0,1,1,2023-07-20,5,0
M41431278,A119760,"3EMO",230,SWITCH,INSTRUMENT,COMMONCAFAIL,OPERATIONREL,REPLACE,VF040535,HA19466,1,0.6666666666666666,0,3,0,2023-07-21,6,0
M41432203,A119347,"3EMB",45,SWITCH,ELECTRICAL,FAULTPWRVOLT,DESIGNREL,MODIFY,VF043268,HA19466,2,5.0,0,3,0,2023-07-21,6,0
M41432835,A119779,"3EMO",45,BUSHING,MECHANICAL,DEFORMATION,MISC,REPLACE,VF032595,VF032770,3,3.0,0,1,1,2023-07-21,6,0
M41433758,A119779,"3EMO",29,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,VF032595,VF032770,3,2.25,0,1,1,2023-07-21,6,0
M41440735,A119992,"3EMB",60,BEARING,MECHANICAL,LOOSENESS,MISC,REPLACE,VF042339,VF032770,1,1.0,0,1,1,2023-07-22,7,1
M41480322,A119898,"3EME",180,CYLINDER,MECHANICAL,LEAKAGE,MISC,REPLACE,VF048682,VF031827,3,7.0,0,3,0,2023-07-24,2,0
M41482206,A119898,"3EME",30,CAMERA,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,VF040631,HA19466,3,5.0,0,1,1,2023-07-24,2,0
M41483496,A119760,"3EMO",20,MATERIAL GUIDE,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,HA23032,HA20804,4,2.0,0,2,1,2023-07-24,2,0
M41491324,A119779,"3EMO",14,SWITCH,PNEUMATIC,LEAKAGE,MISC,REPAIR,VF037510,HA19466,1,0.5,0,3,0,2023-07-25,3,0
M41492181,A119779,"3EMO",80,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,VF040535,HA19466,3,5.166666666666666,0,1,1,2023-07-25,3,0
M41493618,A119779,"3EMO",95,SWITCH,PNEUMATIC,LEAKAGE,MISC,REPAIR,VF056176,HA20804,3,9.5,0,2,1,2023-07-25,3,0
M41504727,A119779,"3EMO",15,HOSE,MECHANICAL,LEAKAGE,MISC,REPAIR,VF056054,VF032770,2,0.75,0,1,1,2023-07-26,4,0
M41505325,A119779,"3EMO",180,HOSE,MECHANICAL,LEAKAGE,OPERATIONREL,REPAIR,VF056054,VF032770,2,4.0,0,2,1,2023-07-26,4,0
